x,y,z
0.875752,0.324649,-0.000582
0.418838,0.729459,-0.001733
0.537074,0.707415,-0.001600
0.831663,0.086172,-0.000025
0.753507,0.216433,-0.000217
0.096192,0.889780,0.001106
0.547094,0.366733,-0.000502
0.799599,0.054108,-0.000340
0.687375,0.078156,0.000675
0.492986,0.494990,-0.000231
0.615230,0.280561,0.000396
0.042084,0.030060,0.001126
0.448898,0.789579,0.000192
0.707415,0.597194,-0.000500
0.705411,0.773547,0.000053
0.713427,0.619238,-0.000845
0.871743,0.913828,0.001532
0.659319,0.002004,0.001123
0.330661,0.887776,-0.000035
0.501002,0.689379,0.000614
0.749499,0.637275,-0.000550
0.140281,0.216433,0.000161
0.949900,0.034068,0.000062
0.170341,0.607214,0.001547
0.645291,0.218437,-0.000217
0.957916,0.358717,0.000629
0.615230,0.573146,-0.000894
0.152305,0.256513,0.000297
0.565130,0.454910,-0.000895
0.531062,0.815631,-0.000164
0.310621,0.837675,-0.001524
0.112224,0.342685,0.000205
0.639279,0.949900,-0.001586
0.629259,0.312625,-0.000487
0.436874,0.929860,-0.000254
0.805611,0.945892,-0.002020
0.737475,0.360721,-0.000214
0.400802,0.328657,0.000328
0.711423,0.224449,0.000413
0.146293,0.735471,-0.001055
0.320641,0.296593,-0.000692
0.511022,0.861723,0.000724
0.204409,0.354709,0.000441
0.543086,0.438878,0.000741
0.416834,0.112224,0.001563
0.871743,0.919840,0.000247
0.963928,0.310621,0.001135
0.220441,0.344689,0.000031
0.941884,0.348697,0.000152
0.012024,0.605210,-0.001497
0.823647,0.731463,-0.000985
0.148297,0.551102,0.002363
0.697395,0.557114,0.001019
0.777555,0.847695,0.001037
0.785571,0.378758,-0.001092
0.362725,0.751503,0.000514
0.565130,0.122244,-0.000361
0.619238,0.106212,-0.000883
0.823647,0.326653,0.000046
0.741483,0.831663,0.000837
0.258517,0.486974,-0.000260
0.549098,0.400802,-0.001014
0.609218,0.587174,-0.001403
0.909820,0.414830,0.000835
0.721443,0.096192,0.001047
0.843687,0.126253,0.000784
0.949900,0.102204,0.000056
0.072144,0.140281,0.002288
0.769539,0.164329,0.000527
0.985972,0.446894,-0.001209
0.625251,0.198397,0.000429
0.014028,0.368737,0.000470
0.521042,0.348697,0.000063
0.525050,0.517034,-0.001838
0.513026,0.396794,0.000129
0.941884,0.496994,0.000361
0.244489,0.274549,0.000000
0.753507,0.266533,-0.002561
0.579158,0.354709,0.000337
0.897796,0.901804,0.000229
0.186373,0.821643,-0.000059
0.855711,0.665331,-0.000618
0.236473,0.256513,0.001247
0.334669,0.176353,-0.000411
0.957916,0.174349,-0.000199
0.905812,0.236473,0.001400
0.547094,0.386774,-0.000532
0.004008,0.230461,0.002132
0.240481,0.893788,-0.000268
0.092184,0.529058,0.000060
0.044088,0.643287,-0.001814
0.244489,0.006012,-0.000967
0.004008,0.094188,0.000775
0.362725,0.673347,0.000693
0.985972,0.739479,0.000266
0.567134,0.386774,0.000531
0.501002,1.000000,0.000478
0.298597,0.252505,0.000140
0.226453,0.268537,0.000740
0.857715,0.018036,-0.001022
0.719439,0.364729,0.002061
0.360721,0.677355,0.000536
0.268537,0.939880,0.000228
0.308617,0.090180,-0.000404
0.705411,0.907816,-0.000772
0.314629,0.124248,0.001089
0.228457,0.983968,-0.001168
0.280561,0.262525,-0.000320
0.635271,0.603206,-0.000813
0.204409,0.617234,0.000518
0.663327,0.148297,0.000949
0.887776,0.629259,-0.001784
0.813627,0.901804,-0.001644
0.150301,0.118236,0.001225
0.905812,0.284569,0.000840
0.941884,0.843687,-0.000589
0.857715,0.296593,0.001237
0.671343,0.148297,0.000974
0.130261,0.539078,0.000981
0.034068,0.420842,0.000037
0.679359,0.384770,0.000564
0.214429,0.142285,0.001137
0.673347,0.757515,-0.000295
0.326653,0.258517,-0.000585
0.995992,0.751503,-0.000771
0.016032,0.396794,0.000632
0.591182,0.230461,0.000130
0.539078,0.058116,-0.001115
0.416834,0.060120,0.001562
0.933868,0.737475,0.001416
0.426854,0.663327,-0.000183
0.869739,0.807615,0.000591
0.466934,0.446894,0.000584
0.444890,0.551102,-0.000285
0.665331,0.607214,-0.000883
0.160321,0.164329,0.001179
0.238477,0.541082,0.000153
0.372745,0.356713,-0.000531
0.474950,0.927856,0.001132
0.575150,0.486974,-0.000235
0.789579,0.703407,0.000153
0.521042,0.613226,0.000102
0.066132,0.222445,0.002164
0.989980,0.482966,-0.000450
0.394790,0.358717,-0.000211
0.020040,0.905812,0.000073
0.539078,0.643287,-0.001033
0.438878,0.024048,0.000484
0.214429,0.783567,-0.000500
0.446894,0.234469,-0.000249
0.747495,0.048096,0.001217
0.428858,0.921844,-0.000527
0.374749,0.398798,-0.000236
0.146293,0.989980,-0.000183
0.288577,0.480962,0.000387
0.533066,0.831663,0.000984
0.811623,0.951904,-0.002339
0.094188,0.030060,0.000364
0.663327,0.731463,-0.002169
0.198397,0.899800,-0.000919
0.398798,0.735471,-0.001467
0.120240,0.050100,0.001344
0.306613,0.408818,-0.001392
0.729459,0.663327,-0.001045
0.046092,0.086172,0.000037
0.308617,0.627255,-0.001186
0.486974,0.873747,-0.000443
0.733467,0.214429,0.000937
0.673347,0.494990,0.000581
0.631263,0.376754,0.000559
0.989980,0.589178,-0.000906
0.527054,0.118236,-0.000665
0.609218,0.464930,0.000944
0.773547,0.627255,-0.000207
0.138277,0.809619,-0.000819
0.366733,0.472946,-0.001071
0.825651,0.468938,0.001932
0.468938,0.537074,-0.000239
0.046092,0.250501,0.000236
0.040080,0.589178,0.001225
0.583166,0.743487,-0.000943
0.208417,0.655311,-0.000434
0.857715,0.767535,-0.000643
0.699399,0.563126,0.001546
0.160321,0.234469,0.000417
0.354709,0.476954,-0.001633
0.428858,0.160321,0.000135
0.498998,0.434870,-0.000175
0.821643,0.090180,0.000088
0.458918,0.625251,-0.000719
0.276553,0.787575,-0.002046
0.667335,0.967936,-0.000199
0.577154,0.869739,-0.000043
0.819639,0.621242,-0.001888
0.404810,0.012024,0.000521
0.298597,0.699399,-0.000071
0.012024,0.583166,-0.000803
0.014028,0.016032,-0.000346
0.352705,0.969940,-0.000108
0.458918,1.000000,0.000229
0.623246,0.360721,0.000095
0.671343,0.697395,-0.000611
0.509018,0.951904,0.001163
0.118236,0.707415,0.000297
0.180361,0.679359,0.001102
0.346693,0.627255,-0.000489
0.715431,0.084168,0.000559
0.480962,0.390782,-0.000278
0.348697,0.555110,-0.001206
0.442886,0.837675,0.000684
0.577154,0.963928,0.001451
0.036072,0.386774,0.000665
0.220441,0.791583,-0.000459
0.617234,0.919840,-0.001014
0.098196,0.450902,0.001564
0.432866,0.815631,0.000449
0.012024,0.332665,0.000573
0.350701,0.665331,-0.000485
0.292585,0.901804,-0.000416
0.789579,0.302605,-0.002114
0.052104,0.184369,0.001842
0.444890,0.158317,-0.000889
0.951904,0.460922,-0.000404
0.320641,0.625251,-0.000250
0.879760,0.565130,-0.000827
0.114228,0.765531,-0.001695
0.707415,0.312625,-0.000083
0.673347,0.284569,0.000333
0.801603,0.777555,0.000490
0.186373,0.446894,0.000441
0.897796,0.671343,-0.000074
0.378758,0.494990,-0.000249
0.430862,0.843687,0.001201
0.535070,0.470942,-0.001159
0.050100,0.571142,-0.000527
0.511022,0.763527,0.000658
0.765531,0.074148,0.000772
0.941884,0.717435,0.001437
0.014028,0.865731,0.001138
0.432866,0.687375,-0.000366
0.641283,0.815631,0.000999
0.501002,0.835671,-0.000131
0.727455,0.210421,0.000705
0.148297,0.220441,0.000325
0.340681,0.450902,0.000112
0.631263,0.661323,-0.000798
0.673347,0.348697,0.000429
0.060120,0.160321,0.000612
0.264529,0.697395,-0.000253
0.539078,0.545090,-0.000647
0.142285,0.418838,-0.000516
0.240481,0.909820,0.000068
0.186373,0.509018,0.000993
0.498998,0.761523,0.000122
0.238477,0.793587,-0.001768
0.789579,0.032064,-0.000284
0.823647,0.959920,-0.002041
0.941884,0.659319,0.000708
0.547094,0.679359,-0.000818
0.014028,0.130261,0.002174
0.765531,0.270541,-0.001185
0.372745,0.150301,-0.001216
0.078156,0.266533,0.000866
0.284569,0.086172,0.000453
0.372745,0.098196,0.001624
0.442886,0.198397,-0.000576
0.162325,0.184369,0.001044
0.306613,0.048096,-0.000676
0.533066,0.258517,-0.000029
0.020040,0.973948,-0.000436
0.490982,0.066132,0.000698
0.086172,0.789579,-0.000931
0.643287,0.511022,0.000879
0.074148,0.831663,0.000792
0.158317,0.851703,0.001037
0.725451,0.252505,-0.000939
0.741483,0.260521,-0.002144
0.214429,0.647295,-0.000979
0.811623,0.575150,-0.000358
0.563126,0.647295,-0.001352
0.228457,0.124248,0.000412
0.370741,0.609218,-0.001181
0.767535,0.042084,0.000902
0.733467,0.511022,0.001285
0.573146,0.492986,-0.000006
0.030060,0.843687,0.001648
0.184369,0.915832,0.000603
0.260521,0.679359,-0.001358
0.156313,0.905812,0.000681
0.759519,0.833667,0.000836
0.665331,0.841683,0.000073
0.723447,0.579158,0.000169
0.829659,0.815631,0.001102
0.965932,0.410822,-0.000759
0.901804,0.152305,-0.000639
0.525050,1.000000,0.000698
0.771543,0.340681,0.000363
0.727455,0.841683,0.001243
0.509018,0.440882,-0.000543
0.392786,0.627255,-0.000759
0.983968,0.190381,0.002120
0.490982,0.396794,-0.000236
0.779559,0.975952,0.000223
0.565130,0.000000,0.000321
0.110220,0.088176,-0.000546
0.733467,0.084168,0.000876
0.426854,0.440882,-0.001733
0.468938,0.128257,0.000071
0.066132,0.032064,0.000587
0.969940,0.232465,0.003327
0.733467,0.474950,0.000375
0.356713,0.567134,-0.001212
0.859719,0.148297,0.000370
0.036072,0.733467,0.000626
0.693387,0.024048,-0.000398
0.180361,0.130261,0.000824
0.509018,0.863727,0.001189
0.795591,0.697395,-0.000341
0.869739,0.615230,-0.002105
0.807615,0.909820,-0.001607
0.685371,0.571142,0.002459
0.164329,0.200401,0.000738
0.304609,0.208417,0.001811
0.254509,0.631263,-0.001475
0.136273,0.937876,-0.000402
0.773547,0.376754,-0.000530
0.655311,0.707415,-0.001396
0.300601,0.146293,0.001485
0.130261,0.543086,0.000910
0.615230,0.352705,-0.000614
0.979960,0.010020,-0.001330
0.659319,0.224449,0.000682
0.056112,0.328657,-0.000885
0.557114,0.789579,0.000332
0.088176,0.116232,0.001277
0.416834,0.831663,0.001394
0.338677,0.575150,-0.001988
0.234469,0.957916,-0.000207
0.022044,0.120240,0.001835
0.863727,0.567134,-0.000999
0.056112,0.364729,0.000399
0.448898,0.068136,0.001347
0.004008,0.076152,0.000655
0.675351,0.899800,-0.001293
0.615230,0.438878,0.000611
0.126253,0.569138,0.001233
0.430862,0.769539,-0.000696
0.707415,0.593186,-0.000025
0.891784,0.174349,-0.000922
0.841683,0.484970,0.002024
0.749499,0.262525,-0.002537
0.456914,0.116232,0.000329
0.328657,0.018036,0.000470
0.154309,0.322645,-0.000089
0.492986,0.711423,0.000417
0.284569,0.162325,0.001285
0.871743,0.575150,-0.000444
0.805611,0.987976,-0.001617
0.126253,0.076152,0.000295
0.122244,0.464930,0.000004
0.565130,0.857715,-0.000387
0.132265,0.549098,0.000930
0.188377,0.348697,0.000535
0.470942,0.987976,0.001729
0.909820,0.527054,0.001633
0.444890,0.256513,0.000050
0.210421,0.517034,0.000709
0.653307,0.645291,-0.000708
0.276553,0.200401,0.000698
0.881764,0.078156,-0.000859
0.685371,0.797595,-0.000711
0.823647,0.923848,-0.001064
0.426854,0.280561,-0.000286
0.158317,0.434870,-0.000401
0.368737,0.935872,-0.000751
0.438878,0.639279,-0.000334
0.148297,0.677355,0.000741
0.454910,0.869739,-0.000762
0.192385,0.931864,0.000305
0.735471,0.831663,0.001223
0.014028,0.753507,0.000378
0.997996,0.771543,-0.000667
0.815631,0.967936,-0.001692
0.977956,0.549098,-0.000964
0.354709,0.228457,-0.000043
0.036072,0.567134,-0.000593
0.551102,0.360721,0.000034
0.905812,0.765531,0.001665
0.020040,0.571142,-0.000912
0.623246,0.975952,-0.000315
0.040080,0.791583,0.001613
0.014028,0.104208,-0.000075
0.240481,0.238477,0.000474
0.222445,0.795591,-0.000764
0.290581,0.306613,-0.001325
0.198397,0.683367,0.000992
0.276553,0.651303,-0.001882
0.879760,0.553106,0.000217
0.160321,0.967936,-0.000639
0.490982,0.298597,-0.000934
0.569138,0.577154,0.000019
0.330661,0.232465,0.001271
0.791583,0.206413,0.001731
0.136273,0.931864,-0.000245
0.707415,0.583166,0.000202
0.885772,0.270541,0.000217
0.625251,0.735471,-0.001463
0.302605,0.701403,-0.000553
0.056112,0.933868,0.000513
0.673347,0.885772,-0.001515
0.410822,0.587174,0.000378
0.286573,0.721443,-0.000806
0.042084,0.775551,0.000038
0.623246,0.785571,-0.000000
0.182365,0.593186,0.001745
0.354709,0.114228,0.000402
0.787575,0.322645,-0.001989
0.665331,0.254509,0.001620
0.905812,0.773547,0.001009
0.032064,0.236473,0.002837
0.705411,0.428858,0.000668
0.635271,0.983968,-0.000336
0.088176,0.683367,-0.001610
0.444890,0.374749,-0.001280
0.026052,0.813627,0.001423
0.697395,0.196393,-0.000092
0.472946,0.364729,-0.000371
0.144289,0.110220,0.000760
0.689379,0.637275,-0.000965
0.933868,0.380762,0.000229
0.673347,0.761523,0.000186
0.977956,0.354709,0.001601
0.619238,0.847695,-0.000152
0.222445,0.545090,-0.000325
0.092184,0.595190,0.001124
0.230461,0.557114,0.001097
0.817635,0.014028,-0.001665
0.092184,0.054108,-0.000027
0.881764,0.505010,0.000722
0.603206,0.535070,-0.000164
0.815631,0.252505,-0.000081
0.807615,0.260521,0.000438
0.777555,0.651303,-0.000540
0.252505,0.799599,-0.002885
0.579158,0.088176,0.000549
0.442886,0.505010,0.000126
0.022044,0.651303,0.000027
0.180361,0.176353,0.001024
0.529058,0.224449,-0.000105
0.759519,0.571142,-0.000055
0.276553,0.943888,-0.000108
0.206413,0.056112,-0.000464
0.987976,0.442886,-0.001228
0.180361,0.112224,0.001408
0.785571,0.595190,-0.001707
0.661323,1.000000,0.001006
0.000000,0.460922,-0.000539
0.729459,0.643287,-0.001128
0.298597,0.372745,-0.000793
0.849699,0.957916,-0.000805
0.398798,0.755511,0.000024
0.619238,0.937876,-0.001499
0.282565,0.438878,0.000250
0.511022,0.220441,-0.001940
0.160321,0.947896,-0.000084
0.028056,0.130261,0.001719
0.370741,0.553106,-0.000651
0.991984,0.563126,-0.000954
0.701403,0.472946,0.000809
0.302605,0.026052,-0.000862
0.438878,0.763527,-0.000108
0.028056,0.985972,0.000277
0.440882,0.244489,-0.000350
0.711423,0.242485,-0.000564
0.420842,0.829659,0.001498
0.144289,0.665331,0.000004
0.903808,0.519038,0.001189
0.953908,0.314629,0.000745
0.236473,0.609218,-0.000779
0.260521,0.907816,0.000171
0.661323,0.807615,0.000990
0.859719,0.132265,-0.000110
0.436874,0.410822,-0.000659
0.749499,0.300601,-0.000797
0.865731,0.090180,-0.000807
0.625251,0.430862,0.001549
0.432866,0.284569,-0.000996
0.280561,0.859719,-0.000570
0.931864,0.963928,0.000199
0.108216,0.547094,-0.000105
0.270541,0.158317,0.001851
0.082164,0.464930,0.000992
0.102204,0.252505,0.001733
0.446894,0.759519,-0.000387
0.152305,0.755511,-0.000349
0.238477,0.166333,0.001404
0.012024,0.216433,0.003718
0.745491,0.819639,0.000279
0.725451,0.498998,-0.000021
0.915832,0.857715,-0.000812
0.785571,0.501002,-0.002079
0.875752,0.388778,0.000165
0.284569,0.080160,0.000761
0.384770,0.901804,-0.002119
0.833667,0.172345,0.001946
0.665331,0.963928,-0.000017
0.751503,0.150301,0.000460
0.114228,0.320641,-0.000413
0.478958,0.456914,-0.000117
0.070140,0.450902,0.000868
0.408818,0.498998,-0.001108
0.987976,0.835671,-0.000285
0.270541,0.899800,-0.000034
0.082164,0.593186,0.001262
0.246493,0.905812,-0.000370
0.348697,0.531062,-0.001546
0.901804,0.873747,0.000721
0.094188,0.198397,0.001136
0.308617,0.679359,-0.001791
0.024048,0.755511,-0.000029
0.509018,0.264529,-0.002096
0.466934,0.164329,-0.001835
0.212425,0.160321,0.000595
0.635271,0.240481,0.000494
0.755511,0.248497,-0.001899
0.913828,0.444890,0.002491
0.525050,0.104208,-0.000522
0.078156,0.208417,0.000805
0.454910,0.699399,0.001296
0.887776,0.503006,0.000038
0.533066,0.689379,-0.000776
0.492986,0.725451,0.000049
0.703407,0.929860,0.001139
0.224449,0.486974,0.000115
0.507014,0.957916,0.001876
0.625251,0.108216,-0.001227
0.404810,0.010020,0.000548
0.853707,0.370741,0.000227
0.332665,0.531062,-0.001379
0.633267,0.961924,-0.001416
0.200401,0.248497,0.001082
0.398798,0.583166,0.000098
0.589178,0.276553,-0.000525
0.272545,0.801603,-0.002607
0.589178,0.697395,-0.001075
0.617234,0.523046,0.000606
0.248497,0.394790,-0.001339
0.300601,0.911824,-0.000908
0.649299,0.719439,-0.001870
0.208417,0.721443,-0.001670
0.891784,0.841683,-0.000720
0.585170,0.711423,-0.001392
0.965932,0.785571,0.000009
0.040080,0.150301,0.003089
0.378758,0.727455,-0.001379
0.334669,0.601202,-0.001164
0.392786,0.328657,0.000223
0.140281,0.338677,0.000435
0.482966,0.735471,0.001234
0.929860,0.613226,-0.000083
0.903808,0.130261,-0.000444
0.643287,0.184369,0.001528
0.849699,0.889780,0.000365
0.232465,0.529058,0.000280
0.797595,0.583166,-0.000432
0.088176,0.076152,0.000429
0.767535,0.312625,-0.001890
0.072144,0.771543,0.000799
0.204409,0.410822,-0.000113
0.731463,0.324649,0.000237
0.649299,0.418838,0.000128
0.380762,0.458918,-0.001130
0.424850,0.763527,0.000268
0.120240,0.158317,0.001137
0.352705,0.997996,-0.001698
0.841683,0.094188,-0.000411
0.378758,0.000000,-0.000355
0.549098,0.523046,-0.001804
0.965932,0.649299,0.000901
0.513026,0.420842,0.000380
0.362725,0.202405,-0.000363
0.220441,0.018036,-0.000009
0.290581,0.503006,0.000214
0.316633,0.903808,-0.000178
0.887776,0.382766,0.000776
0.432866,0.555110,0.000571
0.326653,0.967936,-0.001310
0.691383,0.356713,0.000306
0.959920,0.861723,-0.001440
0.723447,0.983968,0.000071
0.092184,0.246493,0.001838
0.300601,0.727455,-0.000127
0.819639,0.881764,-0.002087
0.178357,0.731463,-0.001296
0.653307,0.817635,0.001001
0.929860,0.026052,0.000269
0.553106,0.290581,-0.000054
0.052104,0.979960,0.001051
0.354709,0.849699,0.001035
0.052104,0.016032,0.000333
0.993988,0.144289,0.001974
0.158317,1.000000,0.000602
0.747495,0.086172,0.000124
0.312625,0.573146,-0.000373
0.466934,0.929860,0.000712
0.044088,0.797595,0.001609
0.452906,0.494990,0.001128
0.619238,0.168337,0.000866
0.509018,0.130261,0.000000
0.781563,0.991984,-0.000114
0.384770,0.807615,0.002429
1.000000,0.262525,0.001803
0.785571,0.803607,-0.001207
0.909820,0.366733,0.000377
0.609218,0.016032,0.000831
0.012024,0.601202,-0.001184
0.517034,0.272545,-0.001261
0.865731,0.266533,-0.000155
0.729459,0.811623,0.001068
0.677355,0.248497,0.000582
0.623246,0.881764,-0.000216
0.408818,0.224449,-0.000130
0.102204,0.016032,-0.001146
0.649299,0.012024,0.001011
0.420842,0.020040,-0.000192
0.070140,0.939880,0.000053
0.993988,0.883768,0.000548
0.258517,0.356713,-0.000177
0.621242,0.214429,-0.000767
0.156313,0.252505,0.000290
0.172345,0.837675,0.000228
0.773547,0.248497,0.001156
0.126253,0.901804,0.001447
0.074148,0.192385,0.001655
0.022044,0.553106,-0.001267
0.322645,0.759519,-0.000317
0.637275,0.731463,-0.001464
0.771543,0.907816,-0.000814
0.893788,0.424850,0.000670
0.587174,0.250501,-0.000687
0.134269,0.368737,0.001333
0.731463,0.162325,0.000610
0.697395,0.629259,-0.001084
0.478958,0.450902,0.000554
0.002004,0.340681,0.000191
0.581162,0.024048,0.000121
0.192385,0.655311,0.000286
0.913828,0.871743,-0.001646
0.547094,0.286573,-0.000101
0.180361,0.276553,0.001341
0.813627,0.863727,-0.000905
0.795591,0.450902,-0.000130
0.897796,0.579158,-0.000125
0.755511,0.356713,0.000002
0.074148,0.040080,0.000740
0.539078,0.242485,-0.000631
0.657315,0.126253,-0.000994
0.787575,0.975952,0.000815
0.555110,0.034068,-0.000422
0.631263,0.633267,-0.001429
0.396794,0.338677,0.000065
0.915832,0.032064,-0.000069
0.523046,0.336673,-0.000049
0.713427,0.082164,0.000300
0.284569,0.543086,-0.000993
0.296593,0.250501,-0.000209
0.206413,0.318637,-0.001075
0.390782,0.561122,0.000358
0.745491,0.645291,-0.000621
0.753507,0.488978,-0.000038
0.755511,0.192385,0.000198
0.649299,0.202405,0.000191
0.587174,0.983968,0.000306
0.885772,0.460922,0.001628
0.725451,0.529058,0.000798
0.585170,0.096192,-0.000088
0.374749,0.118236,0.000035
0.671343,0.192385,0.000074
0.104208,0.304609,-0.000009
0.821643,0.428858,0.002021
0.517034,0.651303,-0.000610
0.114228,0.721443,-0.000337
0.086172,0.889780,0.001928
0.002004,0.715431,0.000762
0.813627,0.567134,-0.000184
0.993988,0.006012,-0.000433
0.322645,0.807615,-0.000259
0.675351,0.360721,0.000741
0.148297,0.398798,-0.001121
0.621242,0.466934,0.000584
0.406814,0.464930,-0.001612
0.529058,0.733467,-0.001275
0.539078,0.973948,-0.000111
1.000000,0.785571,0.000492
0.376754,0.136273,-0.000420
0.625251,1.000000,-0.000109
0.865731,0.797595,0.000251
0.549098,0.745491,-0.000937
0.206413,0.761523,-0.000582
0.755511,0.424850,-0.000514
0.871743,0.817635,0.000660
0.010020,0.957916,-0.000057
0.815631,0.951904,-0.002167
0.446894,0.166333,-0.000562
0.599198,0.917836,-0.000771
0.861723,0.218437,0.000884
0.905812,0.082164,-0.000562
0.577154,0.008016,0.000071
0.685371,0.549098,0.001595
0.138277,0.326653,0.000401
0.090180,0.847695,0.001338
0.424850,0.701403,-0.000897
0.494990,0.965932,0.001152
0.505010,0.042084,0.000056
0.529058,0.893788,0.000348
0.396794,0.819639,0.001676
0.332665,0.695391,-0.000970
0.216433,0.232465,0.001451
0.436874,0.126253,0.000719
0.509018,0.609218,-0.001365
0.170341,0.050100,0.001035
0.769539,0.340681,0.000109
0.579158,0.424850,0.000754
0.262525,0.529058,0.000354
0.390782,0.364729,-0.000889
0.643287,0.174349,0.002071
0.336673,0.551102,-0.001823
0.266533,0.462926,-0.001121
0.573146,0.901804,-0.000060
0.773547,0.440882,-0.000751
0.817635,0.316633,-0.000809
0.803607,0.068136,-0.000594
0.653307,0.342685,-0.001386
0.689379,0.356713,0.000099
